"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6gAU6YgNzWdyBN4j1ec66T","Skeletun","spotify:artist:6IhG3Yxm3UW98jhyBvrIut","Tekno","spotify:album:4hsWTfVWE2jYvYOjeKtjtZ","Skeletun","spotify:artist:6IhG3Yxm3UW98jhyBvrIut","Tekno","2019-10-08","https://i.scdn.co/image/ab67616d0000b27322f2cf81e62b184a6ee7865c","1","1","192623","https://p.scdn.co/mp3-preview/8549910190cdcb19a8211c515b2d6f14502e13a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:recks11","2021-02-01T13:37:35Z","afropop,azontobeats,nigerian hip hop,nigerian pop","0.747","0.64","4","-4.766","0","0.0899","0.0355","0.0000807","0.338","0.173","201.999","4","","Cartel","C 2019 Cartel, P 2019 Cartel"
"spotify:track:4dAJrbncWn7odU6KKwkZGV","Angelina","spotify:artist:7BIkk865pwBrSZetA8Izic, spotify:artist:2s187JqHC9kipPLBLWXubl, spotify:artist:3WTrdbZU99dgTtt3ZkyamT","Juls, Falz, Oxlade","spotify:album:6DZAEmjvBrJq0a8sVHbf28","Colour","spotify:artist:7BIkk865pwBrSZetA8Izic","Juls","2019-07-26","https://i.scdn.co/image/ab67616d0000b273df95d0a91bc7c92bd1222cf0","1","4","212623","https://p.scdn.co/mp3-preview/d40a57b7dd49da18c14867c340ef8fd4b8ac7689?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","spotify:user:recks11","2021-02-23T01:29:38Z","afropop,afroswing,uk dancehall,afro dancehall,afropop,azontobeats,nigerian hip hop,nigerian pop,afropop,nigerian pop","0.66","0.618","11","-7.632","0","0.149","0.0242","0.00000133","0.121","0.51","102.657","4","","Lost Ones","C © 2019 Julian Nicco-Annan, under exclusive licence to Universal Music Operations Limited, P A Lost Ones release; ℗ 2019 Julian Nicco-Annan, under exclusive licence to Universal Music Operations Limited"
"spotify:track:7IDrQtd8JrnExDCPSq0W90","Sere","spotify:artist:2NtQA3PY9chI8l65ejZLTP, spotify:artist:75VKfyoBlkmrJFDqo1o2VY","Spinall, Fireboy DML","spotify:album:32hcgwyvVbizVzvyIGLfTT","Sere","spotify:artist:2NtQA3PY9chI8l65ejZLTP, spotify:artist:75VKfyoBlkmrJFDqo1o2VY","Spinall, Fireboy DML","2020-12-04","https://i.scdn.co/image/ab67616d0000b27349a41f19251ebf1f312401b5","1","1","185454","https://p.scdn.co/mp3-preview/d70f1dce493432d71be1e17e7c9a85cd77056207?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:recks11","2021-02-23T01:29:44Z","afro dancehall,afropop,azontobeats,nigerian pop,afropop,nigerian pop","0.711","0.679","7","-6.261","0","0.108","0.077","0.0000142","0.142","0.642","109.971","4","","TheCAPMusic","C 2020 TheCAPMusic, P 2020 TheCAPMusic"
"spotify:track:5NT67c2bpzilrBSc73JEoc","wys?","spotify:artist:3KIiecqeFZHnbLK2MeagZd, spotify:artist:4TksvAnPyPpUidSjaJQJL6","AYLØ, Santi","spotify:album:6wcG6DtDwc6N7K0Vh5ZoMt","Insert Project Name","spotify:artist:3KIiecqeFZHnbLK2MeagZd","AYLØ","2017-09-22","https://i.scdn.co/image/ab67616d0000b2735a766230e6a4aa382a8ec0fd","1","3","165333","https://p.scdn.co/mp3-preview/619f9ae9ac04ba2906f21b4f58f8fdc5f7c85839?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","spotify:user:recks11","2021-02-23T01:34:33Z","alte,alternative r&b,chill r&b,indie r&b,nigerian pop","0.924","0.579","5","-8.115","0","0.429","0.578","0.000808","0.0859","0.749","120.055","3","","Independent","P 2017 Elomaina Mafeni, P 2017 Elomaina Mafeni"
"spotify:track:3YzhsBh8BRGxbMThPC3Ibw","Nesesari (feat. Philkeyz)","spotify:artist:1X6cBGnXpEpN7CmflLKmLV, spotify:artist:4f2Osmfrp1z54Y2d7Nf8vf","Kizz Daniel, Philkeyz","spotify:album:7aBqPFpPw91lIsW9pNZ1zt","No Bad Songz","spotify:artist:1X6cBGnXpEpN7CmflLKmLV","Kizz Daniel","2018-11-30","https://i.scdn.co/image/ab67616d0000b2738ea6974adfcdf154e4e7a93b","1","17","178000","https://p.scdn.co/mp3-preview/f418ba6c80df32e110dc7714fb31e57a9c54b91d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:recks11","2021-02-23T02:03:33Z","afropop,azontobeats,nigerian pop","0.774","0.802","5","-5.482","0","0.123","0.328","0.0000027","0.0666","0.95","110.793","4","","Flyboy Inc","C 2018 Flyboy Inc, P 2018 Flyboy INC"
"spotify:track:2WXy2JatTYkQInuPC4qbsd","Too Bad","spotify:artist:0XqLMMiljB30SqHKV9PYsD, spotify:artist:21UPYSRWFKwtqvSAnFnSvS, spotify:artist:687cZJR45JO7jhk1LHIbgq","Show Dem Camp, Amaarae, Tems","spotify:album:7EMUWOg9KTQVsqFiy3oeLK","The Palmwine Express","spotify:artist:0XqLMMiljB30SqHKV9PYsD","Show Dem Camp","2019-12-13","https://i.scdn.co/image/ab67616d0000b27379a28037a20c0b1fd258ae2e","1","12","235101","https://p.scdn.co/mp3-preview/5ad05ea141a6c319fda5aae6daf0e06be69c4234?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:recks11","2021-02-23T02:33:33Z","afro dancehall,afropop,alte,nigerian hip hop,nigerian pop,afro r&b,alternative r&b,ghanaian alternative,ghanaian pop,indie r&b,afro r&b,afropop,alte,nigerian pop","0.822","0.48","4","-7.254","0","0.178","0.543","0.0000719","0.155","0.429","98.02","4","","Show Dem Records","C 2019 Show Dem Records, under exclusive license to Notjustok Distro, P 2019 Show Dem Records, under exclusive license to Notjustok Distro"
"spotify:track:2QfEvI83sHuXfJtSNEpMf9","Girls Like Me","spotify:artist:4Xj0nxVO4r7PLEaw7LRiBa, spotify:artist:2sEUjEtnqBphiYquoNfV62","melvitto, Gabzy","spotify:album:4Lg9SI9ZEG7qDH1oPxJxVb","Summers","spotify:artist:4Xj0nxVO4r7PLEaw7LRiBa, spotify:artist:2sEUjEtnqBphiYquoNfV62","melvitto, Gabzy","2019-11-04","https://i.scdn.co/image/ab67616d0000b27304a2d7a2ec0f144fb8b1b7d6","1","2","211566","https://p.scdn.co/mp3-preview/e2ea8f7b6882fbbaafae3d03191b78c4f69e242a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:recks11","2021-02-23T03:49:45Z","nigerian pop,nigerian pop","0.618","0.486","5","-6.636","0","0.117","0.3","0.0136","0.0842","0.556","79.449","3","","melvitto/First Play Ltd","C 2019 melvitto/First Play Ltd, P 2019 melvitto/First Play Ltd"
"spotify:track:4T3c3YmtREIOyflo9ytTAL","Opotoyi (Marlians)","spotify:artist:5DfaMudUwkoz6TAPYifqkJ","Naira Marley","spotify:album:6FXenbflVeSGYhrVaRbvyb","Opotoyi (Marlians)","spotify:artist:5DfaMudUwkoz6TAPYifqkJ","Naira Marley","2019-06-07","https://i.scdn.co/image/ab67616d0000b2730a6d4b8df1461bae226539e4","1","1","242000","https://p.scdn.co/mp3-preview/e68f8e2bd42f46a382591555bb41fc73d228819d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:recks11","2021-02-23T04:45:54Z","afro dancehall,afropop,afroswing,azontobeats,nigerian pop","0.811","0.818","11","-8.002","0","0.0685","0.123","0.000347","0.107","0.791","124.976","4","","MOVES Recordings","C 2019 MOVES Recordings, P 2019 MOVES Recordings"
"spotify:track:5EIVA0ZDr605FzZpnskzBc","Tropicana Fruit Juice","spotify:artist:5zqRdlPXeCIuxgaPimSKXj, spotify:artist:4QorJVeBcR8p3rOveZtpSk","Ycee, Bella Alubo","spotify:album:7G8WRKX3CMTTNqknR6yr5C","Late Night Vibrations","spotify:artist:5zqRdlPXeCIuxgaPimSKXj, spotify:artist:4QorJVeBcR8p3rOveZtpSk","Ycee, Bella Alubo","2018-02-01","https://i.scdn.co/image/ab67616d0000b273883f848a38367f1869b78523","1","3","245864","https://p.scdn.co/mp3-preview/2f7d4082a45c2543c6873d00f8c7742795844a04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:recks11","2021-02-23T04:53:14Z","afro dancehall,afropop,azontobeats,nigerian hip hop,nigerian pop,alte,nigerian pop","0.821","0.38","0","-7.989","0","0.0502","0.416","0.0000253","0.0952","0.647","95.004","4","","TINNY ENTERTAINMENT","C 2018 TINNY ENTERTAINMENT, P 2018 TINNY ENTERTAINMENT"
"spotify:track:5cn8rUjix0GZj4Tkh9TTJZ","Mmayewa","spotify:artist:7BIkk865pwBrSZetA8Izic, spotify:artist:1U9hi0kw9OcJiw7xvwE6go, spotify:artist:7lv12RUXorFKjX5hKtNwUw","Juls, Twitch 4EVA, Quamina Mp","spotify:album:062FbrLGkBuyGh8oZ2X1ey","Mmayewa","spotify:artist:7BIkk865pwBrSZetA8Izic, spotify:artist:1U9hi0kw9OcJiw7xvwE6go, spotify:artist:7lv12RUXorFKjX5hKtNwUw","Juls, Twitch 4EVA, Quamina Mp","2020-10-09","https://i.scdn.co/image/ab67616d0000b27367d9e8d4bdff4e23899da845","1","1","169230","https://p.scdn.co/mp3-preview/db524c508308fb5d1dc4ce0160cecd5b409c7fc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:recks11","2021-03-18T20:28:18Z","afropop,afroswing,uk dancehall,ghanaian hip hop,asakaa,ghanaian alternative,ghanaian hip hop","0.834","0.558","7","-8.274","1","0.166","0.176","0.0000167","0.0879","0.759","116.977","4","","LOF Collective","C 2020 LOF Collective, P 2020 LOF Collective"
