"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Album Genres","Label","Copyrights"
"spotify:track:7aRjvseZHvPdaNGhUpSSHq","All About Me","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","spotify:album:59Bbr32pMTFHlUb8Nv1Kr0","Fin","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","2017-02-03","https://i.scdn.co/image/ab67616d0000b27382a045169e877a9187e95086","1","5","211066","https://p.scdn.co/mp3-preview/715d3f53b1d58c6c9cd77dc1232776eb80386508?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,escape room,lgbtq+ hip hop","","Columbia","P (P) 2017 The Internet, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:0IaiJbZebXLqfetAkMEZzU","Body","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","spotify:album:59Bbr32pMTFHlUb8Nv1Kr0","Fin","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","2017-02-03","https://i.scdn.co/image/ab67616d0000b27382a045169e877a9187e95086","1","9","262053","https://p.scdn.co/mp3-preview/7189a3e388b2cb571fc0ec024ea6acf096ffd91f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,escape room,lgbtq+ hip hop","","Columbia","P (P) 2017 The Internet, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:5FZyParKWrsTrmSKhhKClw","No Drama (feat. Offset)","spotify:artist:0NIIxcxNHmOoyBx03SfTCD, spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW","Tinashe, Offset","spotify:album:4JVhRd2gVbdpIOWGwPKpW1","No Drama (feat. Offset)","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2018-01-18","https://i.scdn.co/image/ab67616d0000b2732e0428d7665774a5a89d2a05","1","1","200130","https://p.scdn.co/mp3-preview/452a87c5a9bd81f28b5eb0c5adef3af213cdcb9f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap","","RCA Records Label","P (P) 2018 RCA Records, a division of Sony Music Entertainment"
"spotify:track:688iitLNSV6Iik1QESqvth","Rise","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","1","101813","https://p.scdn.co/mp3-preview/4b05468c2b74bd4938ead53f74fe5405834644d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:7zbX1txfcs42K2PlhFJNNE","Weary","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","2","194253","https://p.scdn.co/mp3-preview/7d5b375e90ae1bd3ce25428fec0c3dd122f86a2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:48EjSdYh8wz2gBxxqzrsLe","Cranes in the Sky","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","4","250973","https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:22DHmfJa31hKpc2Lg0gVBV","Mad (feat. Lil Wayne)","spotify:artist:2auiVi8sUZo17dLy1HwrTU, spotify:artist:55Aa2cqylxrFIXC767Z865","Solange, Lil Wayne","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","6","235493","https://p.scdn.co/mp3-preview/d38eb3195050c576aea2e276bf1a4f422459c05e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary,hip hop,new orleans rap,pop rap,rap,trap","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:4A3evD9w8QYhXBxqcj16ys","Don't You Wait","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","7","245906","https://p.scdn.co/mp3-preview/873887aed37ce1e17b0da803a0ab242c353b95b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:698avDwvnCZ69jYz3zlzoX","Interlude: Tina Taught Me","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","8","74866","https://p.scdn.co/mp3-preview/6efa84e649d2409f215bb3a996c6bdd95929154d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:2TyCAfhwu5tRqFW8VnGMIL","Don't Touch My Hair (feat. Sampha)","spotify:artist:2auiVi8sUZo17dLy1HwrTU, spotify:artist:2WoVwexZuODvclzULjPQtm","Solange, Sampha","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","9","257546","https://p.scdn.co/mp3-preview/cba31af2ddb7a4e32556129039e59741433bc594?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary,alternative r&b,indie soul","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:3gCralqpe9SKfGH3yoYtWE","Interlude: For Us By Us","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","12","52680","https://p.scdn.co/mp3-preview/1a22e26ee9d89710f35d6e9010c4f82311e50afa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:2aR6SYRJxy2QsBxA459ATF","F.U.B.U. (feat. The-Dream & BJ The Chicago Kid)","spotify:artist:2auiVi8sUZo17dLy1HwrTU, spotify:artist:1W3FSF1BLpY3hlVIgvenLz, spotify:artist:07d5etnpjriczFBB8pxmRe","Solange, The-Dream, BJ The Chicago Kid","spotify:album:3Yko2SxDk4hc6fncIBQlcM","A Seat at the Table","spotify:artist:2auiVi8sUZo17dLy1HwrTU","Solange","2016-09-30","https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0","1","13","313893","https://p.scdn.co/mp3-preview/22c708fe665417fb70b3661036592bd5ed5815bf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:recks11","2020-10-23T17:50:47Z","afrofuturism,alternative r&b,dance pop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary,dance pop,hip hop,hip pop,r&b,southern hip hop,trap,urban contemporary,alternative r&b,chicago rap,hip hop,indie soul,neo soul,rap,underground hip hop","","Saint Records/Columbia","P (P) 2016 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:152lZdxL1OR0ZMW6KquMif","Location","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","spotify:album:6kf46HbnYCZzP6rjvQHYzg","American Teen","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","2017-04-27","https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577","1","3","219080","https://p.scdn.co/mp3-preview/d50dfb78af7cb29f6363ba1a0d2cbdd707ee137c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,pop","","Right Hand Music Group, LLC/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:39KG4kom3enSx4GTThuDGt","Coaster","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","spotify:album:6kf46HbnYCZzP6rjvQHYzg","American Teen","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","2017-04-27","https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577","1","6","199120","https://p.scdn.co/mp3-preview/c6ff06747fb12062087381a3f0d9a795e39602b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,pop","","Right Hand Music Group, LLC/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:5bgwqaRSS3M8WHWruHgSL5","8TEEN","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","spotify:album:6kf46HbnYCZzP6rjvQHYzg","American Teen","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","2017-04-27","https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577","1","7","228600","https://p.scdn.co/mp3-preview/4ba90cbcb77464e44f38abbc940be01ab440cbed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,pop","","Right Hand Music Group, LLC/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:7x7QlOg9xTzRHkSW5mf1HY","Bad Dream/No Looking Back","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","spotify:album:67DkNSnBpXbl8n7dVzJci1","Always Never Home","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","2017-09-07","https://i.scdn.co/image/ab67616d0000b27373b964ea53d91634333be426","1","2","294853","https://p.scdn.co/mp3-preview/06fc07450236ecaf5ce244b4bb5889d38f3cd5db?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:recks11","2020-10-23T17:50:47Z","alternative r&b,escape room,lgbtq+ hip hop","","Columbia","P (P) 2017 The Internet, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:1goN1TN8DZDLRNizMciiho","Dent Jusay","spotify:artist:7ycsWk9ae4pTAlWH8j6Hf9, spotify:artist:1Wz2GM6YInFjpXq3O97Tom, spotify:artist:57vWImR43h4CaDao012Ofp","Matt Martians, Syd, Steve Lacy","spotify:album:5S0Zmc2gRC0BiS8sGaWLaH","The Drum Chord Theory","spotify:artist:7ycsWk9ae4pTAlWH8j6Hf9","Matt Martians","2017-01-27","https://i.scdn.co/image/ab67616d0000b273181e905ea4012cd983f48999","1","9","157112","https://p.scdn.co/mp3-preview/99d3376bdb7e9d7ce13dcc57661cc6aaa7e61a81?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,indie r&b,afrofuturism,alternative r&b,rap","","Three Quarter","C 2017 3qtr, P 2017 3qtr"
"spotify:track:7tnhvZeaJGrbKOrIry2Si6","On the Road","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","spotify:album:67DkNSnBpXbl8n7dVzJci1","Always Never Home","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","2017-09-07","https://i.scdn.co/image/ab67616d0000b27373b964ea53d91634333be426","1","3","192120","https://p.scdn.co/mp3-preview/6cc9a73044c21d759f129a975c3968707a27ea05?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,escape room,lgbtq+ hip hop","","Columbia","P (P) 2017 The Internet, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:1kXmApTm4wonqscYBoLwxj","All Hands on Deck","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L","Aquarius","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2014-10-03","https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50","1","9","221040","https://p.scdn.co/mp3-preview/1a4de3dbeb3f8ab3baed8caf4a2f66cdfc7a6cda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:0VHDCLayBQCtrFRLaaHJSi","Company","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:4oUQWJAcEtTuhYFR9AGfaC","Nightride","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2016-11-04","https://i.scdn.co/image/ab67616d0000b273e274314496a99e095ec40f72","1","6","265144","https://p.scdn.co/mp3-preview/072840cb477312c931b92c70e56a5db232561da4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2Qr7ZoHokVUTPFcIPGUq2y","Finesse - Remix; feat. Cardi B","spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:4kYSro6naA4h99UJvo89HB","Bruno Mars, Cardi B","spotify:album:5To5cHFbB4C1UJ4M1C5TwB","Summer 2018","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-08-03","https://i.scdn.co/image/ab67616d0000b2732475e02e8a9f2176730b9724","1","11","217288","","false","0","spotify:user:recks11","2020-10-23T17:50:53Z","pop,dance pop,pop,pop rap,rap","","Rhino","C 2018 This Compilation Rhino UK, a division of Warner Music UK Ltd, P 2018 This Compilation Rhino UK, a division of Warner Music UK Ltd"
"spotify:track:3jVtllWS5CFFWLQng8sKsr","2 On (feat. ScHoolboy Q)","spotify:artist:0NIIxcxNHmOoyBx03SfTCD, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","Tinashe, ScHoolboy Q","spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L","Aquarius","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2014-10-03","https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50","1","5","227000","https://p.scdn.co/mp3-preview/f282a42fdb44e5245e9b9298fe9d2422e15bc3be?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:5LKXxwgll43fxe1lPF7sze","If You Let Me","spotify:artist:6tUJpYN2aYiXbzAcg0pIOo, spotify:artist:5xtS6AoBUHhaAhxC1JN3PY","Sinead Harnett, GRADES","spotify:album:2WTbzsNwxQ53kvZAdPBozx","If You Let Me","spotify:artist:6tUJpYN2aYiXbzAcg0pIOo","Sinead Harnett","2016-07-28","https://i.scdn.co/image/ab67616d0000b27353bf3cc817f94d5c2bf38b10","1","1","232878","https://p.scdn.co/mp3-preview/ac5fb087b160118684f4454a0faf7531b767add4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,chill r&b,gauze pop,indie r&b,indie soul,r&b,uk contemporary r&b,uk dance","","Rinse","C © 2016 Ammunition Promotions Ltd, P ℗ 2016 Ammunition Promotions Ltd"
"spotify:track:5mhIx9uFL53Jk8X8XfLG6F","Sacrifices","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:4oUQWJAcEtTuhYFR9AGfaC","Nightride","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2016-11-04","https://i.scdn.co/image/ab67616d0000b273e274314496a99e095ec40f72","1","5","254588","https://p.scdn.co/mp3-preview/6a9ef2fd036b54d9f6abcccd7e693c521653fb0e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","spotify:user:recks11","2020-10-23T17:50:59Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2VmuO6Ku6Tki3YqE2NbBHP","When We","spotify:artist:4mwXUEKaW4ftbncf9Hi58l","Tank","spotify:album:0Mqtb2eiw13v0JMwL2wQ9P","When We","spotify:artist:4mwXUEKaW4ftbncf9Hi58l","Tank","2017-06-16","https://i.scdn.co/image/ab67616d0000b2731b74e8056cc4f2ea020ba8d0","1","1","309152","","true","0","spotify:user:recks11","2020-10-23T17:50:53Z","pop r&b,r&b,urban contemporary","","R&B Money/Atlantic Records","C 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
"spotify:track:57zEbGuOa9Skogmm0WdOzM","Love N Hennessy","spotify:artist:0pkwrPVI8UyXtPkavyJoZ4","A.CHAL","spotify:album:1vPH0iuCN5OjWo8gG2GRd8","ON GAZ","spotify:artist:0pkwrPVI8UyXtPkavyJoZ4","A.CHAL","2017-06-02","https://i.scdn.co/image/ab67616d0000b2730767e8e4c503a75a1baaa553","1","7","207800","https://p.scdn.co/mp3-preview/8d771fc7485b2ad15092b726808fa27128402123?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:recks11","2020-10-23T17:50:53Z","trap soul,underground hip hop","","GAZI World / EMPIRE","C 2017 GAZI World / EMPIRE, P 2017 GAZI World / EMPIRE"
"spotify:track:3eo7KxA5x2gMngBpyhcO1X","You","spotify:artist:5gsyao2Qm21EKylbVIuRQ3","11:11","spotify:album:6nNFv7so6Q4jZJXSobGOjI","11:11","spotify:artist:5gsyao2Qm21EKylbVIuRQ3","11:11","2016-05-24","https://i.scdn.co/image/ab67616d0000b273c3d910bc5c0797d9ddc63c15","1","2","252540","","false","0","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,pop r&b,trap soul","","11:11 Music/iLive Music","C 2016 11:11 Music/iLive Music, P 2016 11:11 Music/iLive Music"
"spotify:track:58nmnN7nqT3D9LRl7BrLXH","Hurt To Look - From Swaecation","spotify:artist:7iZtZyCzp3LItcw1wtPI3D, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:7EEiVZvj6RCEtVX2F2pyxu","Rae Sremmurd, Swae Lee, Slim Jxmmi","spotify:album:4vLYreWxd2ptOAzPwTyBI3","SR3MM","spotify:artist:7iZtZyCzp3LItcw1wtPI3D, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:7EEiVZvj6RCEtVX2F2pyxu","Rae Sremmurd, Swae Lee, Slim Jxmmi","2018-05-04","https://i.scdn.co/image/ab67616d0000b273ba9015f4504a9dfd7560bfa9","2","7","256000","https://p.scdn.co/mp3-preview/edaa7cd406fde6532039d4b4f198fbd4a0697048?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:recks11","2020-10-23T17:50:53Z","hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,melodic rap,pop rap,trap,trap","","Mike WiLL Made-It","C © 2018 Eardruma Records/Interscope Records, P ℗ 2018 Eardruma Records/Interscope Records"
"spotify:track:7GPstnufSTScEaw9dMxO9H","Childs Play (feat. Chance the Rapper)","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP, spotify:artist:1anyVhU62p31KFi8MEzkbf","SZA, Chance the Rapper","spotify:album:2qCyMMQ785sPH4Yx25GQZ8","Z","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2014-04-08","https://i.scdn.co/image/ab67616d0000b27332f1a3721efb2ddfb91b9c82","1","2","216234","https://p.scdn.co/mp3-preview/cbdcbc794a4201694d47373e6e897c96a24888c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:recks11","2020-10-23T17:50:53Z","pop,pop rap,chicago rap,conscious hip hop,hip hop,pop rap,rap","","Top Dawg Entertainment","C 2014 Top Dawg Entertainment, P 2014 Top Dawg Entertainment"
"spotify:track:3uSSjnDMmoyERaAK9KvpJR","Too Deep","spotify:artist:7e1ICztHM2Sc4JNLxeMXYl","dvsn","spotify:album:0jLynoED1FbV2Ky7vU6Pjc","SEPT 5TH","spotify:artist:7e1ICztHM2Sc4JNLxeMXYl","dvsn","2016-03-27","https://i.scdn.co/image/ab67616d0000b273f525f4a1bd3acdc0631ce362","1","2","200223","https://p.scdn.co/mp3-preview/1387e76ce4bd07dbaca94364c4ed37fe6182b59b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,pop,pop r&b,r&b,trap soul,urban contemporary","","OVO Sound/Warner Records","C © 2016 OVO Sound/Warner Records Inc., P ℗ 2016 OVO Sound/Warner Records Inc."
"spotify:track:3F1gjSkTX9kvxOo6BnlRNd","Losing","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:6btE9k5ED8ydC8XY1K0kko","H.E.R. Volume 1","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2016-09-09","https://i.scdn.co/image/ab67616d0000b27331cf49fd3091a58dae856775","1","1","225780","https://p.scdn.co/mp3-preview/eb8fdfcb364085c30f04a010dec79afdd275caae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3hAGmPnGix8RTb1vy5qZcb","Avenue","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0pV0Mx07aMApIpF19oSQgY","H.E.R.","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-20","https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c","1","2","214240","https://p.scdn.co/mp3-preview/04ccc521172a91e855372f7ffd20df78236b8a88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2iPyRFdr3eMQzOHfKIEyXS","Lights On","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0izLRxTK3ar7P2rq3q98ci","Lights On","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-06-01","https://i.scdn.co/image/ab67616d0000b27371767de8eda4eb93e8ab4b2c","1","1","219677","","false","0","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","RCA Records Label","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:4MzxCIHY6TB9amFIvWsO2V","Facts","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0pV0Mx07aMApIpF19oSQgY","H.E.R.","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-20","https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c","1","6","218693","https://p.scdn.co/mp3-preview/6e55a00187cfeb020304e46cea74b4da590ab30a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3tZs3nVjySLbL320lP4mvs","Focus","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0pV0Mx07aMApIpF19oSQgY","H.E.R.","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-20","https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c","1","7","200133","https://p.scdn.co/mp3-preview/6828bff5594c63177bc20fe09ccb9f558402ef86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
