"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:7ovOQ0x2mgakcGodDD1BPU","In Love","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","spotify:album:2LT7lNoWT6svQOEUeSrbyH","CHASE","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","2019-02-28","https://i.scdn.co/image/ab67616d0000b2738fecf610f57f9c3e6df2dc42","1","3","232510","https://p.scdn.co/mp3-preview/0ab0a6aae05597a7426cdede14f2decdb3c36522?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:recks11","2020-12-11T00:41:30Z","hip hop,rap,underground hip hop","0.725","0.478","1","-6.605","0","0.107","0.647","0.00000251","0.151","0.338","74.983","4","","MOVEINTHEAM / EMPIRE","C 2019 MOVEINTHEAM / EMPIRE, P 2019 MOVEINTHEAM / EMPIRE"
"spotify:track:5RRHPQ5GiB16VcRr0JsdRt","Gwendolynn's Apprehension","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","spotify:album:2YUoojiwp6nk5mBAUbEz9a","Pieces of a Man","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2018-10-26","https://i.scdn.co/image/ab67616d0000b27397735761179f880b86c6031e","1","3","225533","https://p.scdn.co/mp3-preview/055d09216316f9cb1e649904909d769033441935?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","spotify:user:recks11","2020-12-11T00:41:43Z","chicago rap,conscious hip hop,drill,escape room,hip hop,rap,underground hip hop","0.556","0.893","8","-4.771","1","0.303","0.748","0","0.12","0.68","91.352","4","","Cinematic Music Group","C © 2018 Free Nation / Cinematic Music Group, P ℗ 2018 Free Nation/Cinematic Music Group"
"spotify:track:21jGcNKet2qwijlDFuPiPb","Circles","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","6","215280","https://p.scdn.co/mp3-preview/9cb3c8b7ccb399c2c5346ac424cc59be9fef3c98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","spotify:user:recks11","2020-12-11T00:42:50Z","dfw rap,melodic rap,rap","0.695","0.762","0","-3.497","1","0.0395","0.192","0.00244","0.0863","0.553","120.042","4","","Republic Records","C © 2019 Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:6pzWZe7LIcfKzriMIk6opx","OooWee","spotify:artist:6NL31G53xThQXkFs7lDpL5, spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Rapsody, Anderson .Paak","spotify:album:2RpmZvo7tIJsMaxXfj33k2","Crown","spotify:artist:6NL31G53xThQXkFs7lDpL5","Rapsody","2016-11-17","https://i.scdn.co/image/ab67616d0000b273c88548d8be6edef5730463fb","1","9","270785","https://p.scdn.co/mp3-preview/40e0bf33dca09713695cc575df34022af6cafd0c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:recks11","2020-12-11T00:42:57Z","alternative hip hop,alternative r&b,escape room,hip hop,north carolina hip hop,southern hip hop,trap queen,underground hip hop,escape room","0.432","0.652","1","-8.745","1","0.32","0.00211","0","0.158","0.26","76.859","1","","Jamla Records / Culture Over Everything","C 2016 Jamla Records / Culture Over Everything, P 2016 Jamla Records / Culture Over Everything"
"spotify:track:2sqsNXfN0HtgDEgaHXiUTa","Won't Be Late (feat. Drake)","spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:3TVXtAsR1Inumwj472S9r4","Swae Lee, Drake","spotify:album:4v0FSMsulZqfi28KIdwDfb","Won't Be Late (feat. Drake)","spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Swae Lee","2019-08-16","https://i.scdn.co/image/ab67616d0000b27316755a5a392866488c4087f6","1","1","218709","https://p.scdn.co/mp3-preview/7b85e86793e18ceef9df4fb677ef0d234e53a0cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:recks11","2020-12-11T00:43:12Z","melodic rap,pop rap,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","0.915","0.588","7","-6.302","0","0.0677","0.0824","0.000169","0.104","0.329","123.936","4","","Eardruma Records/Interscope Records","C © 2019 Eardruma Records/Interscope Records, P ℗ 2019 Eardruma Records/Interscope Records"
"spotify:track:3gTTDjDha02XJ4xuS2KF0e","The Look of Love, Pt. 1","spotify:artist:1020a42xVklY6c56imNcaa","Slum Village","spotify:album:50235H1xQYRg7OaeEUc4ta","J-88","spotify:artist:1020a42xVklY6c56imNcaa","Slum Village","2009-04-15","https://i.scdn.co/image/ab67616d0000b273fa4c265d11248bc5385ae30a","1","2","218079","https://p.scdn.co/mp3-preview/3db9776b1ee9f3b6f6fe0958442d44423fbf1a5b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:recks11","2020-12-11T00:45:47Z","alternative hip hop,detroit hip hop,hip hop,indie soul,neo soul","0.873","0.586","7","-5.184","1","0.241","0.191","0","0.0849","0.533","92.907","4","","Ne’Astra Music","C 2009 Barak Entertainment, P 2009 Barak Entertainment"
"spotify:track:1lYNuI1wNBysV7zritlV7U","Tricky - A COLORS ENCORE","spotify:artist:0fjaIHFhiW9vWX8bncZCOo","Jelani Blackman","spotify:album:6eptpCzX6vr63rWyyKX2hi","Tricky - A COLORS ENCORE","spotify:artist:0fjaIHFhiW9vWX8bncZCOo","Jelani Blackman","2020-08-11","https://i.scdn.co/image/ab67616d0000b27370b117cd13e8438b4bfce931","1","1","215168","https://p.scdn.co/mp3-preview/98674b90dd8c2db65e8fe7a5f4a6687c84a83bed?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","spotify:user:recks11","2020-12-11T00:46:15Z","london rap,uk alternative hip hop","0.65","0.512","9","-14.078","0","0.576","0.395","0","0.0943","0.673","135.073","5","","COLORSXSTUDIOS","C © 2020 COLORSxSTUDIOS, P ℗ 2020 COLORSxSTUDIOS"
"spotify:track:3AM2ihc5RFzbC47eCpTg2I","Waves","spotify:artist:2P5sC9cVZDToPxyomzF1UH","Joey Bada$$","spotify:album:5ra51AaWF3iVebyhlZ1aqq","1999","spotify:artist:2P5sC9cVZDToPxyomzF1UH","Joey Bada$$","2012-06-12","https://i.scdn.co/image/ab67616d0000b273fcd3724fba954e6104e4530d","1","2","211630","https://p.scdn.co/mp3-preview/b6e861739697120ff0f946db30630d8cc69316da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","spotify:user:recks11","2020-12-11T00:56:34Z","conscious hip hop,hip hop,rap,underground hip hop","0.733","0.912","8","-3.239","0","0.223","0.223","0","0.206","0.888","89.947","4","","PRO ERA / EMPIRE","C 2012 PRO ERA / EMPIRE, P 2012 PRO ERA / EMPIRE"
"spotify:track:46Lx5epWOQBA3J86ovnxmV","Workin Out","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","JID","spotify:album:2oI6gtIXrvNiL2VEMmj5kY","DiCaprio 2","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","JID","2018-11-26","https://i.scdn.co/image/ab67616d0000b273f5991f6f1f0de2277bb8d948","1","7","226858","https://p.scdn.co/mp3-preview/60b5da5ad15be46bffce762360c85a6af1da85cb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","spotify:user:recks11","2020-12-11T00:56:44Z","hip hop,rap,underground hip hop","0.818","0.57","10","-8.067","0","0.285","0.384","0.000102","0.19","0.561","126.938","4","","J. Cole/ DreamVille","C © 2018 Dreamville/Interscope, P ℗ 2018 Dreamville/Interscope"
"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Drip Too Hard (Lil Baby & Gunna)","spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Lil Baby, Gunna","spotify:album:2yXnY2NiaZk9QiJJittS81","Drip Harder","spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Lil Baby, Gunna","2018-10-05","https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c","1","12","145542","https://p.scdn.co/mp3-preview/418f885b9ea44980d1583006514339c24a5aac9b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","spotify:user:recks11","2020-12-11T00:58:14Z","atl hip hop,atl trap,rap,trap,atl hip hop,melodic rap,rap,trap","0.897","0.662","1","-6.903","0","0.292","0.0852","0","0.534","0.389","112.511","4","","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records","C © 2018 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc., P Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records; ℗ 2018 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc."
"spotify:track:7zqB2KFbCLdX0UHpaHRBjC","Vibe","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","spotify:album:39yAlNzbQD6MAvveqeY3IP","The Water (S)","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2014-08-12","https://i.scdn.co/image/ab67616d0000b2730c5be09aec989ea56650f7b3","1","6","274825","https://p.scdn.co/mp3-preview/d8f08463e6b77749d39bcb685ffd29636f9d599c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:recks11","2020-12-14T22:45:33Z","chicago rap,conscious hip hop,drill,escape room,hip hop,rap,underground hip hop","0.544","0.626","2","-9.544","0","0.334","0.311","0","0.106","0.399","79.101","1","","Cinematic Music Group","C © 2014 Cinematic Music Group / Free Nation, P ℗ 2014 Cinematic Music Group / Free Nation"
"spotify:track:7xDy9Jii27dcxtdXWugbqz","Chicago Diner","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6RBVbvHUbdAnUWm4GjyY7A","FOTO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2019-05-15","https://i.scdn.co/image/ab67616d0000b273303f3cbf4255aa446b6fcda4","1","7","175037","","true","50","spotify:user:recks11","2020-12-14T22:45:42Z","hip hop,pop rap,rap,underground hip hop","0.84","0.574","6","-7.946","1","0.054","0.644","0.0000965","0.107","0.386","133.057","4","","Fltbys","C 2019 Fltbys, P 2019 Fltbys"
"spotify:track:2HICdPKr1U60RWy1Zm5J07","Alkaline","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6RBVbvHUbdAnUWm4GjyY7A","FOTO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2019-05-15","https://i.scdn.co/image/ab67616d0000b273303f3cbf4255aa446b6fcda4","1","5","190252","","true","52","spotify:user:recks11","2020-12-15T01:10:07Z","hip hop,pop rap,rap,underground hip hop","0.768","0.527","10","-8.153","0","0.229","0.469","0","0.162","0.614","154.003","4","","Fltbys","C 2019 Fltbys, P 2019 Fltbys"
"spotify:track:0uqJQ1k1N63nl4tAYW8t2A","Bank","spotify:artist:5MbNzCW3qokGyoo9giHA3V","EARTHGANG","spotify:album:2JtlTPzThXs3Pvz8V2iBIB","Mirrorland","spotify:artist:5MbNzCW3qokGyoo9giHA3V","EARTHGANG","2019-09-06","https://i.scdn.co/image/ab67616d0000b27355bdf1c04317b3d8ba716750","1","4","179493","https://p.scdn.co/mp3-preview/d0405f2a63ded52f2fe8a3151027ad655f661764?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:recks11","2020-12-15T01:27:08Z","atl hip hop,hip hop,psychedelic hip hop,rap,underground hip hop","0.903","0.539","9","-8.565","1","0.367","0.0889","0","0.305","0.758","139.926","4","","Dreamville/Interscope","C © 2019 Dreamville/Interscope, P ℗ 2019 Dreamville/Interscope"
"spotify:track:0TUK4LKkHVHdsLwscQckX6","Understood","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","spotify:album:2YUoojiwp6nk5mBAUbEz9a","Pieces of a Man","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2018-10-26","https://i.scdn.co/image/ab67616d0000b27397735761179f880b86c6031e","1","16","208570","https://p.scdn.co/mp3-preview/992b0d48bd71716ba3deee7cfc801c3a65214c18?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","spotify:user:recks11","2020-12-15T22:37:17Z","chicago rap,conscious hip hop,drill,escape room,hip hop,rap,underground hip hop","0.677","0.843","9","-5.354","1","0.324","0.213","0.00000702","0.554","0.734","84.993","4","","Cinematic Music Group","C © 2018 Free Nation / Cinematic Music Group, P ℗ 2018 Free Nation/Cinematic Music Group"
"spotify:track:2rk0lCpO1vkKAQ6BC8bjUX","Jazz","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","spotify:album:39yAlNzbQD6MAvveqeY3IP","The Water (S)","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2014-08-12","https://i.scdn.co/image/ab67616d0000b2730c5be09aec989ea56650f7b3","1","7","260160","https://p.scdn.co/mp3-preview/5e293062a8899534cbb064c2233b7134e7d642d4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","spotify:user:recks11","2020-12-15T23:34:06Z","chicago rap,conscious hip hop,drill,escape room,hip hop,rap,underground hip hop","0.636","0.61","8","-9.665","1","0.119","0.25","0.000121","0.113","0.296","125.227","3","","Cinematic Music Group","C © 2014 Cinematic Music Group / Free Nation, P ℗ 2014 Cinematic Music Group / Free Nation"
"spotify:track:5bwRASP58MvtaneNx7Ifrz","Nigga Needs","spotify:artist:5usbqiU7sjvszjWecANDL6","WESTSIDE BOOGIE","spotify:album:5mvSDnz2P0FOn19jMvlr5q","Thirst 48 Part II","spotify:artist:5usbqiU7sjvszjWecANDL6","WESTSIDE BOOGIE","2016-10-14","https://i.scdn.co/image/ab67616d0000b273b5d6123b05dba395f1a3c226","1","10","165306","https://p.scdn.co/mp3-preview/b58d33dcc7c6972b2376a6e4e4544bb1e516573c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","spotify:user:recks11","2020-12-16T02:46:03Z","hip hop,rap,underground hip hop","0.515","0.559","1","-8.369","1","0.45","0.242","0","0.145","0.193","55.679","4","","UMGRI Interscope","C © 2016 Interscope Records, P ℗ 2016 Interscope Records"
"spotify:track:6kP92fKzIyVJtNobCRsZ6G","Right Here","spotify:artist:5bfqwcEcRrMhtY9smw3IeJ","Dave B.","spotify:album:5wVwM4tZ5iOCOL75jxHxzK","Tomorrow","spotify:artist:5bfqwcEcRrMhtY9smw3IeJ","Dave B.","2016-07-22","https://i.scdn.co/image/ab67616d0000b27325ccc89d3fd8b218b8ac2b0e","1","11","204534","https://p.scdn.co/mp3-preview/8d2cab8aa160c6a58efa7caef374d4b49e9cab9e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:recks11","2020-12-16T02:47:48Z","alternative r&b,seattle hip hop,underground hip hop","0.653","0.41","5","-13.26","1","0.0912","0.368","0","0.108","0.119","128.045","4","","Goodrich & Gold","C © 2016 Goodrich & Gold / PCA, P ℗ 2016 Goodrich & Gold / PCA"
"spotify:track:4vQZybgKdjn1DvLcT9LxvE","Angles","spotify:artist:1FvjvACFvko2Z91IvDljrx, spotify:artist:1EpyA68dKpjf7jXmQL88Hy, spotify:artist:3UjPnt2nRmw10N58bBeNOg","Mick Jenkins, Noname, Xavier Omär","spotify:album:2IjEb3Ob7GHEpLwSgaWJiX","The Healing Component","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2016-09-23","https://i.scdn.co/image/ab67616d0000b273cd978daf9b12c3885f6117cf","1","14","263087","https://p.scdn.co/mp3-preview/fedc652485ee8e235d3e22ac7d3917811c266800?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:recks11","2020-12-16T03:07:56Z","chicago rap,conscious hip hop,drill,escape room,hip hop,rap,underground hip hop,alternative r&b,chicago rap,escape room,hip hop,indie soul,neo soul,underground hip hop,alternative r&b,chill r&b,indie r&b,indie soul,pop r&b,trap soul","0.601","0.549","0","-9.359","1","0.332","0.571","0","0.139","0.352","134.699","4","","Cinematic Music Group","C © 2016 Free Nation / Cinematic Music Group, P ℗ 2016 Free Nation / Cinematic Music Group"
"spotify:track:5hYokAbaNpGYOSYLYgwem6","Leaves","spotify:artist:5bfqwcEcRrMhtY9smw3IeJ","Dave B.","spotify:album:2NqLQcXntzS84s5asPT1uT","Punch Drunk","spotify:artist:5bfqwcEcRrMhtY9smw3IeJ","Dave B.","2015-10-30","https://i.scdn.co/image/ab67616d0000b27380775d5c746ac1a53c89bdd8","1","8","123468","https://p.scdn.co/mp3-preview/991c4973bb47708b2ac432c7d455037249817b30?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:recks11","2020-12-16T12:32:51Z","alternative r&b,seattle hip hop,underground hip hop","0.637","0.648","1","-6.078","1","0.183","0.564","0.00000253","0.164","0.536","172.851","4","","Goodrich & Gold","C 2015 Goodrich & Gold, P 2015 Goodrich & Gold"
"spotify:track:5O7Kzk21Vacwwede0hSFTs","Premonition (feat. Earthgang & Cam O’bi)","spotify:artist:75WcpJKWXBV3o3cfluWapK, spotify:artist:5MbNzCW3qokGyoo9giHA3V, spotify:artist:4jqFe1fd5uul2XSSxsRvbZ","Lute, EARTHGANG, Cam O'bi","spotify:album:1ADZKlutJLrrCTNvGoEEon","West 1996 Pt. 2","spotify:artist:75WcpJKWXBV3o3cfluWapK","Lute","2017-09-29","https://i.scdn.co/image/ab67616d0000b273e0d49effb9cdbf9e34db4681","1","9","238308","https://p.scdn.co/mp3-preview/21ff9eb073a92e1e27aed082df611c338b0e920f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","spotify:user:recks11","2020-12-16T12:38:53Z","north carolina hip hop,underground hip hop,atl hip hop,hip hop,psychedelic hip hop,rap,underground hip hop","0.605","0.441","1","-7.85","1","0.458","0.698","0","0.0801","0.695","82.119","4","","J. Cole/ DreamVille","C © 2017 Dreamville/Interscope Records, P ℗ 2017 Dreamville/Interscope Records"
"spotify:track:6WfjBqbkjPNK2kjBwDB6aL","Peng Black Girls Remix - A COLORS SHOW","spotify:artist:3qEnCAnX23lvoxZYtBiPgL, spotify:artist:1CoZyIx7UvdxT5c8UkMzHd","ENNY, Jorja Smith","spotify:album:07LazUN8AJSS6vLisSdpZW","Peng Black Girls Remix - A COLORS SHOW","spotify:artist:3qEnCAnX23lvoxZYtBiPgL","ENNY","2020-12-17","https://i.scdn.co/image/ab67616d0000b273de89f2afe49afaf3499e57dc","1","1","206075","https://p.scdn.co/mp3-preview/75ee36cf23c8ea0fa61d8142a02d2850e26a27b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:recks11","2020-12-18T14:45:34Z","dance pop,pop,uk contemporary r&b","0.672","0.535","7","-9.735","1","0.268","0.0168","0.00000144","0.0947","0.366","137.86","4","","COLORSxSTUDIOS","C © 2020 COLORSxSTUDIOS, P ℗ 2020 COLORSxSTUDIOS"
"spotify:track:4GB6vhQAtByVDUcsmatzPN","I'm Good Luv, Enjoy.","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","spotify:album:2LT7lNoWT6svQOEUeSrbyH","CHASE","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","2019-02-28","https://i.scdn.co/image/ab67616d0000b2738fecf610f57f9c3e6df2dc42","1","8","134547","https://p.scdn.co/mp3-preview/0d85ef8139b2f7fd1d7bbb11ac00f602181aec08?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:recks11","2020-12-19T21:27:58Z","hip hop,rap,underground hip hop","0.891","0.587","11","-4.664","1","0.121","0.0833","0","0.213","0.954","130.012","4","","MOVEINTHEAM / EMPIRE","C 2019 MOVEINTHEAM / EMPIRE, P 2019 MOVEINTHEAM / EMPIRE"
"spotify:track:3ZPqsNlUyRHebbc6r5gSDD","Mom's Whiskey (feat. Kota the Friend)","spotify:artist:7MigDh04CCntQbsBvugEmb, spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Marlon Craft, Kota the Friend","spotify:album:7gWNDp9KaqnR03wUKf5XPM","Mom's Whiskey (feat. Kota the Friend)","spotify:artist:7MigDh04CCntQbsBvugEmb","Marlon Craft","2020-03-25","https://i.scdn.co/image/ab67616d0000b273f6037e60e599b0fde6cf37ff","1","1","218250","https://p.scdn.co/mp3-preview/1e16ee035bfb6de66d35e92e3b24e00fe189c810?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:recks11","2020-12-19T21:46:56Z","nyc rap,underground hip hop,hip hop,pop rap,rap,underground hip hop","0.794","0.543","11","-7.789","0","0.225","0.438","0","0.113","0.223","119.877","4","","Same Plate","P (P) 2020 Same Plate Entertainment"
"spotify:track:5FX89IUKm9QJT9ymrmyK4k","Free Lunch","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","spotify:album:6jjX8mGrsWtrpYpFhGMrg1","The Sun's Tirade","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","2016-09-02","https://i.scdn.co/image/ab67616d0000b273fbdec8696ff05ae19265dfa0","1","3","192029","https://p.scdn.co/mp3-preview/da50e966d3cba78bcbff6b585c6ddad10afc312d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","spotify:user:recks11","2020-12-19T21:49:37Z","hip hop,rap,tennessee hip hop,underground hip hop","0.865","0.472","11","-7.359","0","0.237","0.223","0.0000539","0.109","0.843","130.011","4","","Top Dawg Entertainment","C 2016 Top Dawg Entertainment, P 2016 Top Dawg Entertainment"
"spotify:track:5ismU0nq9mjhseSq1pLcuZ","Fried Rice (with JID)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","Bas, JID","spotify:album:5L0fqBCRKpkOHDNiwTgJbZ","Spilled Milk 1","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ","Bas","2019-08-09","https://i.scdn.co/image/ab67616d0000b273b5ef90a1a20cf8c1e431e10d","1","2","175693","https://p.scdn.co/mp3-preview/6060aa0512486a1456decf2a822bf052de3a1531?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","spotify:user:recks11","2020-12-31T12:52:16Z","hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop,hip hop,rap,underground hip hop","0.736","0.618","11","-8.214","1","0.282","0.19","0.00000244","0.33","0.395","134.032","4","","J. Cole/ DreamVille","C © 2019 Dreamville/Interscope, P ℗ 2019 Dreamville/Interscope"
"spotify:track:6S7JYWOfGE5Sk3L9cAlATH","Glock 19","spotify:artist:7kIbB1pdDyehFj8aNgfzfH","Ameer Vann","spotify:album:08eWihUSFSOoMI9uFRj2EP","EMMANUEL","spotify:artist:7kIbB1pdDyehFj8aNgfzfH","Ameer Vann","2019-09-18","https://i.scdn.co/image/ab67616d0000b27373346234757bae60c4cac33e","1","3","192361","https://p.scdn.co/mp3-preview/06635d413155f064ac1fad9a5d00e6c0397199e9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","spotify:user:recks11","2020-12-31T13:47:56Z","hip hop,underground hip hop","0.895","0.759","2","-4.97","1","0.311","0.106","0","0.321","0.38","100.051","4","","Winston Wolf, LLC","C (C) 2019 Winston Wolf, LLC"
"spotify:track:4RKJRRd4VJfZWiqQTYsleE","Already Best Friends (feat. Chris Brown)","spotify:artist:2LIk90788K0zvyj2JJVwkJ, spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Jack Harlow, Chris Brown","spotify:album:5g2INX6dnMIJG0xKygXwF3","Thats What They All Say","spotify:artist:2LIk90788K0zvyj2JJVwkJ","Jack Harlow","2020-12-11","https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63","1","6","197031","https://p.scdn.co/mp3-preview/d75523b5f19e01795eb9a61029a76c0ce34d287a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","spotify:user:recks11","2021-01-02T11:05:01Z","deep underground hip hop,kentucky hip hop,pop rap,rap,dance pop,pop,pop rap,r&b,rap","0.873","0.575","10","-7.284","0","0.0702","0.0891","0","0.108","0.872","103.005","4","","Generation Now/Atlantic","C © 2020 Generation Now/Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2020 Generation Now/Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:3eCulo5yg6EwkTfYcy1Xmh","Jollof Rice (with EARTHGANG)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Bas, EARTHGANG","spotify:album:5L0fqBCRKpkOHDNiwTgJbZ","Spilled Milk 1","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ","Bas","2019-08-09","https://i.scdn.co/image/ab67616d0000b273b5ef90a1a20cf8c1e431e10d","1","1","128139","https://p.scdn.co/mp3-preview/27c3e9a306bb14c6bd3be8cb19939337d7d0225d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","spotify:user:recks11","2021-01-17T13:12:47Z","hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop,atl hip hop,hip hop,psychedelic hip hop,rap,underground hip hop","0.97","0.507","5","-5.469","0","0.148","0.172","0","0.0939","0.879","120.022","4","","J. Cole/ DreamVille","C © 2019 Dreamville/Interscope, P ℗ 2019 Dreamville/Interscope"
"spotify:track:5zWOqc9si4XnemdxZH4WGG","Baptize (with JID & EARTHGANG feat. Ant Clemons)","spotify:artist:7izarc0fRIPbdZ8cVyChRf, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7, spotify:artist:5MbNzCW3qokGyoo9giHA3V, spotify:artist:028lPW2NdWHdSPCkRkcyhd","Spillage Village, JID, EARTHGANG, Ant Clemons","spotify:album:2L13Kv0sx6GPAHo7QTZLAy","Spilligion","spotify:artist:7izarc0fRIPbdZ8cVyChRf, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Spillage Village, JID, EARTHGANG","2020-09-25","https://i.scdn.co/image/ab67616d0000b273230d88bf27d6ca322fb59eb4","1","2","293873","https://p.scdn.co/mp3-preview/6b5d45d3f44cab096ec4b4a45ca659ea5ba65340?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","spotify:user:recks11","2021-01-17T13:12:52Z","hip hop,rap,underground hip hop,hip hop,rap,underground hip hop,atl hip hop,hip hop,psychedelic hip hop,rap,underground hip hop,alternative r&b","0.669","0.667","6","-7.028","0","0.362","0.187","0","0.172","0.512","77.985","4","","Dreamville/SinceThe80s/Interscope Records","C © 2020 Dreamville/Interscope Records, P Dreamville/SinceThe80s/Interscope Records; ℗ 2020 Dreamville/Interscope Records"
